model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,6,2025-04-25T02:55:39.000Z,57
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOKS_GOODREADS,7,2025-04-23T10:43:22.000Z,57
CatBoost-Tuned 😼,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,4,2025-04-23T13:46:51.000Z,57
CatBoost-Tuned 😼,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,2025-04-23T13:35:22.000Z,58
CatBoost-Tuned 😼,10000,REG_SOCIAL_ANIME_PLANET_RATING,4,2025-04-23T12:39:27.000Z,58
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOKS_GOODREADS,6,2025-04-23T12:23:50.000Z,58
CatBoost-Tuned 😼,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,2025-04-23T12:39:17.000Z,58
CatBoost-Tuned 😼,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,2025-04-25T17:09:03.000Z,58
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,2,2025-04-24T16:51:46.000Z,58
CatBoost-Tuned 😼,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,2025-04-25T05:06:49.000Z,59
CatBoost-Tuned 😼,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,7,2025-04-25T11:57:17.000Z,60
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,5,2025-04-27T06:33:54.000Z,60
CatBoost-Tuned 😼,10000,MUL_FOOD_YELP_REVIEWS,5,2025-04-25T12:09:42.000Z,60
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,4,2025-04-25T11:34:02.000Z,60
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,9,2025-04-24T20:57:48.000Z,60
CatBoost-Tuned 😼,10000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,3,2025-04-25T11:40:50.000Z,60
CatBoost-Tuned 😼,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,6,2025-04-22T19:50:08.000Z,61
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,3,2025-04-22T14:35:57.000Z,61
