model,dataset_size,dataset,fold,Created,optuna_n_trials
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,4,2025-07-21T02:57:40.000Z,892
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,3,2025-07-21T02:57:08.000Z,886
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,2,2025-07-21T02:45:48.000Z,1437
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,1,2025-07-21T02:42:40.000Z,782
LightGBM-Tuned ⚡,100000,REG_SOCIAL_ANIME_PLANET_RATING,0,2025-07-21T02:39:18.000Z,1591
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,9,2025-07-21T01:22:59.000Z,390
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,8,2025-07-21T01:22:42.000Z,415
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,7,2025-07-21T01:21:56.000Z,596
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,6,2025-07-21T01:14:29.000Z,377
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,5,2025-07-21T01:14:12.000Z,405
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,4,2025-07-21T01:10:29.000Z,452
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,3,2025-07-21T01:08:37.000Z,408
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,2,2025-07-21T01:04:28.000Z,454
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,1,2025-07-21T01:00:23.000Z,399
LightGBM-Tuned ⚡,100000,REG_FOOD_ZOMATO_RESTAURANTS,0,2025-07-21T00:55:03.000Z,281
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,2025-07-21T00:30:40.000Z,1404
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,2025-07-21T00:23:51.000Z,1471
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,7,2025-07-21T00:23:17.000Z,1461
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,6,2025-07-21T00:17:33.000Z,1531
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,5,2025-07-21T00:10:32.000Z,2815
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,4,2025-07-21T00:09:04.000Z,2492
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,3,2025-07-21T00:07:18.000Z,2851
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,2025-07-21T00:06:51.000Z,2593
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,1,2025-07-21T00:06:44.000Z,2663
LightGBM-Tuned ⚡,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,0,2025-07-21T00:00:26.000Z,2483
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,2025-07-20T20:42:42.000Z,420
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,2025-07-20T20:38:22.000Z,375
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,2025-07-20T20:32:13.000Z,367
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,2025-07-20T20:26:14.000Z,350
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,2025-07-20T20:22:20.000Z,370
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,2025-07-20T20:20:33.000Z,383
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,2025-07-20T20:20:27.000Z,398
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,2025-07-20T20:16:36.000Z,434
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,2025-07-20T20:08:41.000Z,362
LightGBM-Tuned ⚡,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,2025-07-20T20:08:38.000Z,307
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,9,2025-07-20T20:08:17.000Z,5902
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,8,2025-07-20T20:07:02.000Z,6309
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,7,2025-07-20T20:03:51.000Z,6176
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,6,2025-07-20T20:03:38.000Z,5813
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,5,2025-07-20T20:03:27.000Z,6448
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,4,2025-07-20T19:58:25.000Z,6422
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,3,2025-07-20T19:52:45.000Z,6131
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,2,2025-07-20T19:52:00.000Z,5982
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,1,2025-07-20T19:36:28.000Z,6013
LightGBM-Tuned ⚡,100000,REG_SPORTS_FIFA22_WAGES,0,2025-07-20T18:57:22.000Z,4555
LightGBM-Tuned ⚡,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,2025-07-20T16:26:12.000Z,4600
