model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,1,2025-07-23T15:45:50.000Z,29
RealMLP-Tuned 🌐,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,0,2025-07-23T15:36:45.000Z,31
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,2025-07-23T13:01:41.000Z,22
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,2025-07-23T13:00:25.000Z,17
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,2025-07-23T12:54:35.000Z,22
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,2025-07-23T12:43:31.000Z,25
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,2025-07-23T12:26:40.000Z,26
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,2025-07-23T11:50:21.000Z,26
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,2025-07-23T11:49:50.000Z,22
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,2025-07-23T11:44:52.000Z,26
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,2025-07-23T11:33:12.000Z,25
RealMLP-Tuned 🌐,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,2025-07-23T11:31:00.000Z,26
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,9,2025-07-23T11:23:06.000Z,30
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,8,2025-07-23T11:20:13.000Z,31
RealMLP-Tuned 🌐,100000,REG_SPORTS_FIFA22_WAGES,7,2025-07-23T11:19:11.000Z,31
